year,area_name_en,room_id,median_annual_rent,min_annual_rent,max_annual_rent,median_transaction_amount,rental_yield_percentage,rooms_en
2020.0,Al Warsan First,2.0,47000.0,20000,1758600,567896.5,8.0,2 BHK
2020.0,Al Warsan First,3.0,75000.0,11625,750000,660000.0,11.0,3 BHK
2020.0,Al Wasl,1.0,90000.0,40274,200000,1558500.0,6.0,1 BHK
2020.0,Al Wasl,2.0,115000.0,12,260000,2200000.0,5.0,2 BHK
2020.0,Al Wasl,3.0,175000.0,46667,2145000,3692500.0,5.0,3 BHK
2020.0,Al Wasl,4.0,180000.0,40000,2145000,5620000.0,3.0,4 BHK
2020.0,Al Yelayiss 2,0.0,22000.0,17000,30000,360000.0,6.0,Studio
2020.0,Al Yelayiss 2,1.0,33000.0,18000,70000,621888.0,5.0,1 BHK
2020.0,Al Yelayiss 2,2.0,45000.0,23750,85000,795888.0,6.0,2 BHK
2020.0,Al Yelayiss 2,3.0,80000.0,1000,135000,1033888.0,8.0,3 BHK
2020.0,Al Yelayiss 2,4.0,95000.0,5000,125000,1375444.0,7.0,4 BHK
2020.0,Burj Khalifa,0.0,47000.0,27000,120000,650000.0,7.0,Studio
2020.0,Burj Khalifa,1.0,72000.0,5000,260000,1095888.0,7.0,1 BHK
2020.0,Burj Khalifa,2.0,110000.0,1000,500000,1910444.0,6.0,2 BHK
2020.0,Burj Khalifa,3.0,160000.0,2000,360000,3000000.0,5.0,3 BHK
2020.0,Burj Khalifa,4.0,360000.0,150000,850000,10690000.0,3.0,4 BHK
2020.0,Business Bay,0.0,42000.0,19945,120000,686638.0,6.0,Studio
2020.0,Business Bay,1.0,60000.0,12000,500000,820000.0,7.0,1 BHK
2020.0,Business Bay,2.0,87000.0,15000,1150000,1639890.0,5.0,2 BHK
2020.0,Business Bay,3.0,124205.0,14000,240000,2719000.0,5.0,3 BHK
2020.0,Business Bay,4.0,187500.0,24000,480470,5293348.0,4.0,4 BHK
2020.0,Dubai Investment Park First,0.0,309587.0,10000,1800000,305000.0,102.0,Studio
2020.0,Dubai Investment Park First,1.0,50000.0,7500,12960000,485000.0,10.0,1 BHK
2020.0,Dubai Investment Park First,2.0,56929.0,22000,12960000,925000.0,6.0,2 BHK
2020.0,Dubai Investment Park First,3.0,135000.0,50000,230000,1400000.0,10.0,3 BHK
2020.0,Dubai Investment Park Second,0.0,28000.0,7167,5000000,210000.0,13.0,Studio
2020.0,Dubai Investment Park Second,1.0,156600.0,10793,5000000,300000.0,52.0,1 BHK
2020.0,Dubai Investment Park Second,2.0,57000.0,30000,5000000,575000.0,10.0,2 BHK
2020.0,Dubai Investment Park Second,3.0,5000000.0,65000,5000000,800000.0,625.0,3 BHK
2020.0,Hadaeq Sheikh Mohammed Bin Rashid,1.0,60000.0,40000,145000,818392.0,7.0,1 BHK
2020.0,Hadaeq Sheikh Mohammed Bin Rashid,2.0,85000.0,29911,131250,1228888.0,7.0,2 BHK
2020.0,Hadaeq Sheikh Mohammed Bin Rashid,3.0,118000.0,83000,209500,1600000.0,7.0,3 BHK
2020.0,Hadaeq Sheikh Mohammed Bin Rashid,4.0,120000.0,5000,215750,5188888.0,2.0,4 BHK
2020.0,Hessyan First,0.0,17595.0,4155,29568,230000.0,8.0,Studio
2020.0,Hessyan First,1.0,28000.0,8227,66000,300000.0,9.0,1 BHK
2020.0,Hessyan First,2.0,47131.0,38500,65000,451550.0,10.0,2 BHK
2020.0,Island 2,1.0,270000.0,225000,290000,4969500.0,5.0,1 BHK
2020.0,Island 2,2.0,390000.0,199464,533000,7883550.0,5.0,2 BHK
2020.0,Island 2,3.0,525000.0,525000,525000,10500000.0,5.0,3 BHK
2020.0,Island 2,4.0,1350000.0,1000000,1700000,21820000.0,6.0,4 BHK
2020.0,Jabal Ali First,0.0,29000.0,32,2934225,368000.0,8.0,Studio
2020.0,Jabal Ali First,1.0,46392.0,100,2934225,657400.0,7.0,1 BHK
2020.0,Jabal Ali First,2.0,60374.0,55,690000,765506.0,8.0,2 BHK
2020.0,Jabal Ali First,3.0,100000.0,5445,769200,920777.0,11.0,3 BHK
2020.0,Jabal Ali Industrial Second,1.0,32000.0,22000,50880,686400.0,5.0,1 BHK
2020.0,Jabal Ali Industrial Second,2.0,50000.0,40000,60000,1000000.0,5.0,2 BHK
2020.0,Jumeirah First,1.0,58000.0,20000,600000,1441000.0,4.0,1 BHK
2020.0,Jumeirah First,2.0,80000.0,18258,200000,2099000.0,4.0,2 BHK
2020.0,Jumeirah First,3.0,150000.0,45000,376229,4092000.0,4.0,3 BHK
2020.0,Jumeirah First,4.0,180000.0,12,880000,7641500.0,2.0,4 BHK
2020.0,Madinat Al Mataar,0.0,19500.0,7500,50000,361706.0,5.0,Studio
2020.0,Madinat Al Mataar,1.0,28000.0,8667,1590000,450000.0,6.0,1 BHK
2020.0,Madinat Al Mataar,2.0,40000.0,10000,92000,699064.0,6.0,2 BHK
2020.0,Madinat Al Mataar,3.0,58000.0,37846,550000,869596.0,7.0,3 BHK
2020.0,Madinat Dubai Almelaheyah,1.0,55000.0,7241,200000,978888.0,6.0,1 BHK
2020.0,Madinat Dubai Almelaheyah,2.0,73923.0,32000,95000,1616888.0,5.0,2 BHK
2020.0,Madinat Dubai Almelaheyah,3.0,105000.0,75000,115000,2676004.0,4.0,3 BHK
2020.0,Madinat Hind 4,2.0,55000.0,40108,80000,750000.0,7.0,2 BHK
2020.0,Marsa Dubai,0.0,42000.0,10000,640000,489500.0,9.0,Studio
2020.0,Marsa Dubai,1.0,61482.5,1000,640000,1032770.0,6.0,1 BHK
2020.0,Marsa Dubai,2.0,90000.0,1000,640000,1518927.5,6.0,2 BHK
2020.0,Marsa Dubai,3.0,125000.0,2118,350000,2300000.0,5.0,3 BHK
2020.0,Marsa Dubai,4.0,160000.0,12000,2100000,3122000.0,5.0,4 BHK
2020.0,Me'Aisem First,0.0,22000.0,12000,860000,245000.0,9.0,Studio
2020.0,Me'Aisem First,1.0,34000.0,5000,860000,450000.0,8.0,1 BHK
2020.0,Me'Aisem First,2.0,47000.0,20000,150000,738625.0,6.0,2 BHK
2020.0,Me'Aisem First,3.0,65000.0,57,340000,1050000.0,6.0,3 BHK
2020.0,Me'Aisem First,4.0,235000.0,120000,450000,2524150.0,9.0,4 BHK
2020.0,Mirdif,0.0,38691.5,16800,43727,584384.0,7.0,Studio
2020.0,Mirdif,1.0,53068.0,9623,2867116,650000.0,8.0,1 BHK
2020.0,Mirdif,2.0,69296.5,24000,2867116,1122500.0,6.0,2 BHK
2020.0,Mirdif,3.0,86000.0,26667,2867116,1553018.0,6.0,3 BHK
2020.0,Mirdif,4.0,100000.0,1000,200000,3272315.0,3.0,4 BHK
2020.0,Muhaisanah First,1.0,55000.0,52000,75000,949376.0,6.0,1 BHK
2020.0,Muhaisanah First,2.0,79000.0,30000,101791,1374539.0,6.0,2 BHK
2020.0,Muhaisanah First,3.0,105000.0,65000,160000,2043743.5,5.0,3 BHK
2020.0,Nad Al Shiba First,1.0,55000.0,20000,85000,905780.0,6.0,1 BHK
2020.0,Nad Al Shiba First,2.0,93000.0,40000,150000,1250000.0,7.0,2 BHK
2020.0,Nad Al Shiba First,3.0,115192.5,80000,220000,2926066.0,4.0,3 BHK
2020.0,Nad Al Shiba First,4.0,149000.0,100000,290000,2619000.0,6.0,4 BHK
2020.0,Nadd Hessa,0.0,26000.0,5000,1540000,350000.0,7.0,Studio
2020.0,Nadd Hessa,1.0,39000.0,10000,1540000,469540.5,8.0,1 BHK
2020.0,Nadd Hessa,2.0,60000.0,9600,1540000,656125.0,9.0,2 BHK
2020.0,Nadd Hessa,3.0,114000.0,22143,225000,925000.0,12.0,3 BHK
2020.0,Palm Jumeirah,0.0,55000.0,40000,77143,656015.0,8.0,Studio
2020.0,Palm Jumeirah,1.0,86550.0,36266,416897,1227856.0,7.0,1 BHK
2020.0,Palm Jumeirah,2.0,117000.0,13500,1000000,1700000.0,7.0,2 BHK
2020.0,Palm Jumeirah,3.0,155000.0,50000,450000,2050000.0,8.0,3 BHK
2020.0,Palm Jumeirah,4.0,312500.0,20000,3000000,6450000.0,5.0,4 BHK
2020.0,Rega Al Buteen,2.0,70000.0,30000,4500000,1340000.0,5.0,2 BHK
2020.0,Rega Al Buteen,3.0,100000.0,60000,192460,1205735.0,8.0,3 BHK
2020.0,Saih Shuaib 2,1.0,32654.0,19735,352000,484800.0,7.0,1 BHK
2020.0,Trade Center Second,2.0,85000.0,4,320000,1975000.0,4.0,2 BHK
2020.0,Trade Center Second,3.0,100000.0,6,396393,2300000.0,4.0,3 BHK
2020.0,Trade Center Second,4.0,200000.0,140000,360000,4000000.0,5.0,4 BHK
2020.0,Um Hurair Second,0.0,50000.0,50000,50000,1678555.0,3.0,Studio
2020.0,Um Hurair Second,1.0,57000.0,44000,97043,1590000.0,4.0,1 BHK
2020.0,Um Suqaim Third,1.0,65000.0,55000,68000,1332000.0,5.0,1 BHK
2020.0,Um Suqaim Third,2.0,95000.0,30000,120000,2420000.0,4.0,2 BHK
2020.0,Um Suqaim Third,3.0,155000.0,15000,375000,3481000.0,4.0,3 BHK
2020.0,Um Suqaim Third,4.0,180000.0,80000,432027,4942000.0,4.0,4 BHK
2020.0,Wadi Al Safa 2,0.0,26000.0,22000,36857,350000.0,7.0,Studio
2020.0,Wadi Al Safa 2,1.0,32000.0,10000,60000,385000.0,8.0,1 BHK
2020.0,Wadi Al Safa 2,2.0,50000.0,34000,1050000,500000.0,10.0,2 BHK
2020.0,Wadi Al Safa 2,3.0,75000.0,31829,175000,700000.0,11.0,3 BHK
2020.0,Wadi Al Safa 3,0.0,25000.0,19000,1224460,258300.5,10.0,Studio
2020.0,Wadi Al Safa 3,1.0,40000.0,24000,1224460,480000.0,8.0,1 BHK
2020.0,Wadi Al Safa 3,2.0,1224460.0,33500,15500000,705709.0,174.0,2 BHK
2020.0,Wadi Al Safa 3,3.0,15500000.0,57000,15500000,1515518.5,1023.0,3 BHK
2020.0,Wadi Al Safa 3,4.0,110000.0,70000,797784,4625000.0,2.0,4 BHK
2020.0,Wadi Al Safa 5,0.0,24000.0,16000,72000,370000.0,6.0,Studio
2020.0,Wadi Al Safa 5,1.0,35000.0,14500,3788423,551063.0,6.0,1 BHK
2020.0,Wadi Al Safa 5,2.0,46000.0,0,3788423,673484.0,7.0,2 BHK
2020.0,Wadi Al Safa 7,1.0,65000.0,50000,70000,641250.0,10.0,1 BHK
2020.0,Wadi Al Safa 7,2.0,72000.0,4,101603,717500.0,10.0,2 BHK
2020.0,Warsan Fourth,0.0,23000.0,12243,1650000,254167.0,9.0,Studio
2020.0,Warsan Fourth,1.0,33000.0,3500,1650000,400000.0,8.0,1 BHK
2020.0,Warsan Fourth,2.0,46000.0,18000,182000,680000.0,7.0,2 BHK
2019.0,Al Barsha First,2.0,80000.0,17800,5571429,1219110.0,7.0,2 BHK
2019.0,Al Barsha South Fifth,0.0,33000.0,27000,60000,465000.0,7.0,Studio
2019.0,Al Barsha South Fifth,1.0,55000.0,21000,120000,617741.0,9.0,1 BHK
2019.0,Al Barsha South Fifth,2.0,110000.0,5000,200000,840000.0,13.0,2 BHK
2019.0,Al Barsha South Fifth,3.0,122500.0,85000,170000,1539650.0,8.0,3 BHK
2019.0,Al Barsha South Fourth,0.0,35000.0,3500,830340,410000.0,9.0,Studio
2019.0,Al Barsha South Fourth,1.0,50000.0,10000,2569480,623423.0,8.0,1 BHK
2019.0,Al Barsha South Fourth,2.0,75000.0,100,2569480,971312.0,8.0,2 BHK
2019.0,Al Barsha South Fourth,3.0,100000.0,2000,200000,1000000.0,10.0,3 BHK
2019.0,Al Barsha South Fourth,4.0,120000.0,50000,172165,1825000.0,7.0,4 BHK
2019.0,Al Barshaa South Second,1.0,50000.0,30000,60000,725167.0,7.0,1 BHK
2019.0,Al Barshaa South Second,2.0,68000.0,5000,125000,850000.0,8.0,2 BHK
2019.0,Al Barshaa South Third,0.0,35000.0,16000,2960000,393000.0,9.0,Studio
2019.0,Al Barshaa South Third,1.0,47000.0,10707,2960000,668922.5,7.0,1 BHK
2019.0,Al Barshaa South Third,2.0,68000.0,21132,2960000,760000.0,9.0,2 BHK
2019.0,Al Barshaa South Third,3.0,1165500.0,67500,1645000,950000.0,123.0,3 BHK
2019.0,Al Goze Fourth,0.0,35000.0,16000,79200,248755.0,14.0,Studio
2019.0,Al Goze Fourth,1.0,47000.0,20000,8178000,432644.0,11.0,1 BHK
2019.0,Al Goze Fourth,2.0,53000.0,10667,3660000,575224.0,9.0,2 BHK
2019.0,Al Goze Fourth,3.0,69000.0,19658,150000,715215.0,10.0,3 BHK
2019.0,Al Goze Fourth,4.0,180000.0,70000,200000,1620820.0,11.0,4 BHK
2019.0,Al Hebiah Fifth,0.0,42968.0,22000,4712238,300000.0,14.0,Studio
2019.0,Al Hebiah Fifth,1.0,48000.0,10000,4712238,492900.0,10.0,1 BHK
2019.0,Al Hebiah Fifth,2.0,68995.0,5463,4712238,603000.0,11.0,2 BHK
2019.0,Al Hebiah Fifth,3.0,90000.0,60000,125000,900000.0,10.0,3 BHK
2019.0,Al Hebiah First,0.0,40000.0,32000,60000,526271.0,8.0,Studio
2019.0,Al Hebiah First,1.0,58000.0,32500,84634,942170.0,6.0,1 BHK
2019.0,Al Hebiah First,2.0,89888.0,50000,147500,1439655.0,6.0,2 BHK
2019.0,Al Hebiah First,3.0,128649.0,5000,240000,1475000.0,9.0,3 BHK
2019.0,Al Hebiah Fourth,0.0,32000.0,3400,62000,337500.0,9.0,Studio
2019.0,Al Hebiah Fourth,1.0,45000.0,1,4500000,506630.0,9.0,1 BHK
2019.0,Al Hebiah Fourth,2.0,67000.0,30000,105000,725000.0,9.0,2 BHK
2019.0,Al Hebiah Fourth,3.0,110000.0,55000,230000,1026200.0,11.0,3 BHK
2019.0,Al Hebiah Second,0.0,35000.0,28000,44000,300000.0,12.0,Studio
2019.0,Al Hebiah Second,1.0,80000.0,20000,101940,550000.0,15.0,1 BHK
2019.0,Al Hebiah Second,2.0,75000.0,50000,110000,808000.0,9.0,2 BHK
2019.0,Al Hebiah Second,3.0,87383.5,70000,150000,884500.0,10.0,3 BHK
2019.0,Al Hebiah Sixth,1.0,115000.0,115000,115000,850000.0,14.0,1 BHK
2019.0,Al Hebiah Third,0.0,35000.0,25000,105000,522000.0,7.0,Studio
2019.0,Al Hebiah Third,1.0,56250.0,34233,77000,750000.0,8.0,1 BHK
2019.0,Al Hebiah Third,2.0,93629.5,31000,876923,1511910.0,6.0,2 BHK
2019.0,Al Hebiah Third,3.0,117846.0,80000,1496060,1886280.0,6.0,3 BHK
2019.0,Al Jadaf,0.0,50000.0,30000,75616,568463.0,9.0,Studio
2019.0,Al Jadaf,1.0,59000.0,9972,2058460,862250.0,7.0,1 BHK
2019.0,Al Jadaf,2.0,80000.0,5000,2058460,1312125.0,6.0,2 BHK
2019.0,Al Jadaf,3.0,130000.0,5000,2058460,1819554.0,7.0,3 BHK
2019.0,Al Jadaf,4.0,215000.0,120000,390000,8125000.0,3.0,4 BHK
2019.0,Al Khairan First,1.0,62000.0,55000,75000,1046888.0,6.0,1 BHK
2019.0,Al Khairan First,2.0,85000.0,40000,110000,1622388.0,5.0,2 BHK
2019.0,Al Khairan First,3.0,125000.0,50000,250000,2671888.0,5.0,3 BHK
2019.0,Al Kheeran,0.0,36000.0,30000,65000,625000.0,6.0,Studio
2019.0,Al Kheeran,1.0,49000.0,15000,115000,1673504.0,3.0,1 BHK
2019.0,Al Kheeran,2.0,110000.0,30000,165750,1784000.0,6.0,2 BHK
2019.0,Al Kheeran,3.0,170000.0,49714,209592,2581000.0,7.0,3 BHK
2019.0,Al Kheeran,4.0,192766.5,100000,250000,2770000.0,7.0,4 BHK
2019.0,Al Merkadh,0.0,50000.0,47000,55000,514374.0,10.0,Studio
2019.0,Al Merkadh,1.0,65000.0,56000,80000,900000.0,7.0,1 BHK
2019.0,Al Merkadh,2.0,94061.5,87000,350000,1504714.5,6.0,2 BHK
2019.0,Al Merkadh,3.0,157500.0,120000,400000,1575000.0,10.0,3 BHK
2019.0,Al Qusais Industrial Fourth,3.0,85000.0,58154,100000,1069266.5,8.0,3 BHK
2019.0,Al Safouh First,0.0,46000.0,20000,104000,490000.0,9.0,Studio
2019.0,Al Safouh First,1.0,61250.0,36000,80000,825000.0,7.0,1 BHK
2019.0,Al Safouh First,2.0,80000.0,60000,105000,1230000.0,7.0,2 BHK
2019.0,Al Safouh First,3.0,147700.0,93500,160001,1932902.0,8.0,3 BHK
2019.0,Al Thanyah Fifth,0.0,43000.0,24000,1000000,390457.0,11.0,Studio
2019.0,Al Thanyah Fifth,1.0,62000.0,3333,144000,683621.0,9.0,1 BHK
2019.0,Al Thanyah Fifth,2.0,90000.0,20000,280000,997500.0,9.0,2 BHK
2019.0,Al Thanyah Fifth,3.0,153000.0,1999,430000,1367625.0,11.0,3 BHK
2019.0,Al Thanyah Fifth,4.0,205000.0,500,541698,1665000.0,12.0,4 BHK
2019.0,Al Thanyah First,0.0,44000.0,33000,315000,731000.0,6.0,Studio
2019.0,Al Thanyah First,1.0,55999.0,10000,660000,1104327.0,5.0,1 BHK
2019.0,Al Thanyah First,2.0,80000.0,20000,9408000,1000000.0,8.0,2 BHK
2019.0,Al Thanyah First,3.0,105000.0,60000,9408000,1700000.0,6.0,3 BHK
2019.0,Al Thanyah Third,0.0,45000.0,33000,67500,480000.0,9.0,Studio
2019.0,Al Thanyah Third,1.0,70000.0,1000,250000,731250.0,10.0,1 BHK
2019.0,Al Thanyah Third,2.0,110000.0,10400,196000,1225000.0,9.0,2 BHK
2019.0,Al Thanyah Third,3.0,155000.0,50000,1250013,1500000.0,10.0,3 BHK
2019.0,Al Thanyah Third,4.0,254000.0,100000,494000,1900000.0,13.0,4 BHK
2019.0,Al Warsan First,0.0,25000.0,25,1954736,230000.0,11.0,Studio
2019.0,Al Warsan First,1.0,35000.0,1000,5376000,330000.0,11.0,1 BHK
2019.0,Al Warsan First,2.0,50000.0,15000,1954736,550000.0,9.0,2 BHK
2019.0,Al Warsan First,3.0,83000.0,20000,130000,760000.0,11.0,3 BHK
2019.0,Al Wasl,1.0,112250.0,34125,200000,1588000.0,7.0,1 BHK
2019.0,Al Wasl,2.0,121322.0,5,285000,2517000.0,5.0,2 BHK
2019.0,Al Wasl,3.0,185000.0,50139,400000,3762000.0,5.0,3 BHK
2019.0,Al Wasl,4.0,205000.0,75000,700000,5337000.0,4.0,4 BHK
2019.0,Al Yelayiss 2,0.0,26000.0,23000,35000,400888.0,6.0,Studio
2019.0,Al Yelayiss 2,1.0,39000.0,34000,55000,543888.0,7.0,1 BHK
2019.0,Al Yelayiss 2,2.0,55000.0,25000,80000,700000.0,8.0,2 BHK
2019.0,Al Yelayiss 2,3.0,95000.0,27667,140000,859789.0,11.0,3 BHK
2019.0,Burj Khalifa,0.0,55000.0,39000,100000,715000.0,8.0,Studio
2019.0,Burj Khalifa,1.0,85000.0,69,1957895,1250000.0,7.0,1 BHK
2019.0,Burj Khalifa,2.0,125000.0,33333,540000,2191388.0,6.0,2 BHK
2019.0,Burj Khalifa,3.0,180000.0,10000,361037,3589644.0,5.0,3 BHK
2019.0,Burj Khalifa,4.0,375000.0,200000,800000,5400000.0,7.0,4 BHK
2019.0,Business Bay,0.0,50000.0,30000,1024000,775824.0,6.0,Studio
2019.0,Business Bay,1.0,70000.0,12000,1024000,825000.0,8.0,1 BHK
2019.0,Business Bay,2.0,100000.0,20000,360000,1400000.0,7.0,2 BHK
2019.0,Business Bay,3.0,120000.0,14000,1024000,2300000.0,5.0,3 BHK
2019.0,Business Bay,4.0,200000.0,24000,600000,9962496.0,2.0,4 BHK
2019.0,Dubai Investment Park First,0.0,148800.0,7500,2149350,316000.0,47.0,Studio
2019.0,Dubai Investment Park First,1.0,1239999.0,19000,12960000,565000.0,219.0,1 BHK
2019.0,Dubai Investment Park First,2.0,65351.0,60,12960000,1000000.0,7.0,2 BHK
2019.0,Dubai Investment Park First,3.0,150000.0,40000,257873,1220000.0,12.0,3 BHK
2019.0,Dubai Investment Park Second,0.0,32000.0,12000,5000000,326500.0,10.0,Studio
2019.0,Dubai Investment Park Second,1.0,216000.0,10800,5000000,423317.5,51.0,1 BHK
2019.0,Dubai Investment Park Second,2.0,70000.0,29760,5000000,658750.0,11.0,2 BHK
2019.0,Dubai Investment Park Second,3.0,5000000.0,65000,5000000,1300000.0,385.0,3 BHK
2019.0,Hadaeq Sheikh Mohammed Bin Rashid,1.0,62000.0,60000,70000,728888.0,9.0,1 BHK
2019.0,Hadaeq Sheikh Mohammed Bin Rashid,2.0,85000.0,74000,105000,1060888.0,8.0,2 BHK
2019.0,Hadaeq Sheikh Mohammed Bin Rashid,3.0,120000.0,100000,160000,2050888.0,6.0,3 BHK
2019.0,Hadaeq Sheikh Mohammed Bin Rashid,4.0,160000.0,39779,190000,5941888.0,3.0,4 BHK
2019.0,Hessyan First,1.0,36000.0,25000,51000,400000.0,9.0,1 BHK
2019.0,Hessyan First,2.0,50000.0,43500,75000,724165.0,7.0,2 BHK
2019.0,Hessyan First,3.0,77000.0,60000,155000,1088965.0,7.0,3 BHK
2019.0,Island 2,1.0,315000.0,310000,320000,4905000.0,6.0,1 BHK
2019.0,Island 2,2.0,450000.0,450000,500000,7417500.0,6.0,2 BHK
2019.0,Island 2,3.0,545000.0,484615,750000,8921000.0,6.0,3 BHK
2019.0,Jabal Ali First,0.0,34500.0,7500,7620000,175945.0,20.0,Studio
2019.0,Jabal Ali First,1.0,52754.5,5000,7620000,376776.0,14.0,1 BHK
2019.0,Jabal Ali First,2.0,64000.0,7000,1395000,695777.0,9.0,2 BHK
2019.0,Jabal Ali First,3.0,105000.0,50000,820000,976875.0,11.0,3 BHK
2019.0,Jabal Ali First,4.0,135000.0,60000,620000,3495225.0,4.0,4 BHK
2019.0,Jabal Ali Industrial Second,0.0,21500.0,21500,21500,488800.0,4.0,Studio
2019.0,Jabal Ali Industrial Second,1.0,40000.0,25000,60000,435000.0,9.0,1 BHK
2019.0,Jabal Ali Industrial Second,2.0,54000.0,42000,73000,1197695.0,5.0,2 BHK
2019.0,Jumeirah First,1.0,69231.0,12000,560000,1471000.0,5.0,1 BHK
2019.0,Jumeirah First,2.0,97000.0,10000,180000,2226450.0,4.0,2 BHK
2019.0,Jumeirah First,3.0,155500.0,30000,600000,4251000.0,4.0,3 BHK
2019.0,Jumeirah First,4.0,200000.0,10000,880000,6350000.0,3.0,4 BHK
2019.0,Madinat Al Mataar,0.0,24000.0,18462,40000,380000.0,6.0,Studio
2019.0,Madinat Al Mataar,1.0,30000.0,24000,65000,549999.0,5.0,1 BHK
2019.0,Madinat Al Mataar,2.0,73750.0,34000,107143,890000.0,8.0,2 BHK
2019.0,Madinat Al Mataar,3.0,100000.0,100000,100000,1262888.0,8.0,3 BHK
2019.0,Madinat Dubai Almelaheyah,1.0,59000.0,42000,215000,1153888.0,5.0,1 BHK
2019.0,Madinat Dubai Almelaheyah,2.0,79000.0,40000,90000,1816888.0,4.0,2 BHK
2019.0,Madinat Dubai Almelaheyah,3.0,108000.0,88000,120000,3173888.0,3.0,3 BHK
2019.0,Marsa Dubai,0.0,50000.0,5000,95000,660000.0,8.0,Studio
2019.0,Marsa Dubai,1.0,75000.0,10004,550000,1215000.0,6.0,1 BHK
2019.0,Marsa Dubai,2.0,105000.0,1000,800000,1970388.0,5.0,2 BHK
2019.0,Marsa Dubai,3.0,140000.0,10000,350000,2600000.0,5.0,3 BHK
2019.0,Marsa Dubai,4.0,180000.0,20000,600000,5349875.0,3.0,4 BHK
2019.0,Me'Aisem First,0.0,26000.0,11750,50000,260000.0,10.0,Studio
2019.0,Me'Aisem First,1.0,39000.0,9995,330000,676300.0,6.0,1 BHK
2019.0,Me'Aisem First,2.0,55000.0,10000,100000,894750.0,6.0,2 BHK
2019.0,Me'Aisem First,3.0,97500.0,6500,445000,1079400.0,9.0,3 BHK
2019.0,Me'Aisem First,4.0,250000.0,140000,360000,1425000.0,18.0,4 BHK
2019.0,Mirdif,0.0,40363.0,30000,52000,442218.0,9.0,Studio
2019.0,Mirdif,1.0,56910.0,8381,2940630,618750.0,9.0,1 BHK
2019.0,Mirdif,2.0,72748.0,36689,2940630,1106000.0,7.0,2 BHK
2019.0,Mirdif,3.0,95000.0,16000,2940630,1875080.0,5.0,3 BHK
2019.0,Mirdif,4.0,110000.0,5000,493295,2896969.0,4.0,4 BHK
2019.0,Nad Al Shiba First,1.0,65000.0,3692,600000,750000.0,9.0,1 BHK
2019.0,Nad Al Shiba First,2.0,100000.0,67000,138000,1265000.0,8.0,2 BHK
2019.0,Nad Al Shiba First,3.0,140000.0,50000,210000,1461200.0,10.0,3 BHK
2019.0,Nadd Hessa,0.0,32000.0,7500,9700000,320000.0,10.0,Studio
2019.0,Nadd Hessa,1.0,45000.0,499,9700000,505536.5,9.0,1 BHK
2019.0,Nadd Hessa,2.0,70000.0,5000,9700000,877538.5,8.0,2 BHK
2019.0,Nadd Hessa,3.0,121420.5,1,9700000,1050295.5,12.0,3 BHK
2019.0,Palm Jumeirah,0.0,63591.0,45000,85200,910000.0,7.0,Studio
2019.0,Palm Jumeirah,1.0,100000.0,48000,200479,1400000.0,7.0,1 BHK
2019.0,Palm Jumeirah,2.0,130000.0,12,1225000,1680201.0,8.0,2 BHK
2019.0,Palm Jumeirah,3.0,170000.0,70000,680000,2325000.0,7.0,3 BHK
2019.0,Palm Jumeirah,4.0,330000.0,100000,1200000,6417151.0,5.0,4 BHK
2019.0,Rega Al Buteen,1.0,85000.0,40000,300000,800000.0,11.0,1 BHK
2019.0,Rega Al Buteen,2.0,70000.0,30000,125000,1239800.0,6.0,2 BHK
2019.0,Rega Al Buteen,3.0,110000.0,25000,150000,1400000.0,8.0,3 BHK
2019.0,Saih Shuaib 2,0.0,30280.0,20000,30280,411440.0,7.0,Studio
2019.0,Saih Shuaib 2,1.0,42285.0,20000,111000,744000.0,6.0,1 BHK
2019.0,Saih Shuaib 2,2.0,62000.0,46272,434000,784924.0,8.0,2 BHK
2019.0,Trade Center Second,1.0,75000.0,43154,125000,1050000.0,7.0,1 BHK
2019.0,Trade Center Second,2.0,91400.0,11000,320000,1650000.0,6.0,2 BHK
2019.0,Trade Center Second,3.0,117000.0,20000,533333,2250000.0,5.0,3 BHK
2019.0,Um Hurair Second,0.0,65001.0,55000,96000,1176000.0,6.0,Studio
2019.0,Um Suqaim Third,1.0,78000.0,68000,83000,1314000.0,6.0,1 BHK
2019.0,Um Suqaim Third,2.0,105000.0,30000,141150,2364500.0,4.0,2 BHK
2019.0,Um Suqaim Third,3.0,171000.0,30000,550000,3323000.0,5.0,3 BHK
2019.0,Um Suqaim Third,4.0,195000.0,85000,440000,4960000.0,4.0,4 BHK
2019.0,Wadi Al Safa 2,0.0,33000.0,25000,38000,345000.0,10.0,Studio
2019.0,Wadi Al Safa 2,1.0,38000.0,17500,60000,305000.0,12.0,1 BHK
2019.0,Wadi Al Safa 2,2.0,56000.0,35000,975000,561205.0,10.0,2 BHK
2019.0,Wadi Al Safa 2,3.0,90000.0,63000,168707,800000.0,11.0,3 BHK
2019.0,Wadi Al Safa 3,0.0,2000000.0,22000,7776000,290000.0,690.0,Studio
2019.0,Wadi Al Safa 3,1.0,60173.0,27000,7776000,538750.0,11.0,1 BHK
2019.0,Wadi Al Safa 3,2.0,15500000.0,35000,15500000,880000.0,1761.0,2 BHK
2019.0,Wadi Al Safa 3,3.0,15500000.0,76000,15500000,1150000.0,1348.0,3 BHK
2019.0,Wadi Al Safa 3,4.0,125000.0,90000,675000,10628592.0,1.0,4 BHK
2019.0,Wadi Al Safa 5,0.0,29000.0,20000,5230680,292500.0,10.0,Studio
